battery_id,cycle_index,discharge_capacity,max_temperature,avg_voltage_load,time_to_discharge,soh
B0006,42,1.7394925037732578,38.340431886092745,3.509578354212467,3311.828,0.8546456919285944
B0006,43,1.7546766553637203,38.521539672721865,3.5110708693292705,3327.391,0.8621059538809914
B0006,44,1.7659390941842175,38.03707160241571,3.5159179315855056,3312.078,0.867639403894526
B0006,45,1.7337887419624838,37.934285687720596,3.50585340727078,3293.172,0.8518433254632082
B0006,46,1.713325912040734,37.88470784051604,3.5010379345914444,3275.328,0.8417895486292435
B0006,47,1.7024077813673466,38.065368726791895,3.497407662636496,3265.016,0.8364252637451849
B0006,48,1.82371946178183,39.788440481350335,3.5388872766749144,3328.937,0.8960279954741002
B0006,49,1.8081284050314708,39.212903178007906,3.5327430295356828,3329.266,0.8883678132914206
B0006,50,1.7757610945034283,38.66937823121345,3.521214759733266,3301.579,0.8724651391251901
B0006,51,1.7447409841836798,38.5170065164806,3.5093111439506677,3283.563,0.8572243699983239
B0006,52,1.729207034132373,38.292505299491516,3.50716091973708,3275.125,0.8495922454210777
B0006,53,1.7081086552553244,38.52091685291118,3.500928918686389,3265.656,0.8392262113192732
B0006,54,1.6975954237461768,38.95436345473558,3.4973019898820894,3266.093,0.8340608610817466
B0006,55,1.6820634524029463,38.731363854696035,3.4929038301187156,3257.594,0.8264297086813447
B0006,56,1.6714768322295086,38.74827601131975,3.488659224822318,3248.593,0.821228301199745
B0006,57,1.6607591387047655,38.84227056628921,3.4822930804774015,3238.766,0.8159624948921792
B0006,58,1.651121015038069,39.221381996208315,3.477575664197982,3240.14,0.8112271017518528
B0006,59,1.6401349256190927,39.466510899162515,3.4787436506489255,3230.109,0.8058294274458677
B0006,60,1.6291999416165441,39.352653481724175,3.4740152461288862,3229.7810000000027,0.8004568622012265
B0006,61,1.6088496302961666,39.31890647034385,3.4718387718772696,3212.469,0.7904583678923177
B0006,62,1.6035244898969248,39.47196886600465,3.463180130644551,3213.219,0.7878420253146665
B0006,63,1.5989712144027983,39.74009698783903,3.463469391967206,3203.578,0.7856049146190022
B0006,64,1.5876273123575604,39.03600072360686,3.46021805164007,3195.125,0.780031440176547
B0006,65,1.5829719744686166,39.16106395962828,3.462574876665621,3195.3129999999946,0.7777441842886215
B0006,66,1.567137636713563,39.20051799483514,3.4537077937586056,3186.297,0.7699644735295673
B0006,67,1.5613446139713882,39.15878418316098,3.4514035349888337,3176.438,0.7671182514739364
B0006,68,1.5511711892790419,39.18225956809825,3.450781146333252,3167.593,0.762119854776846
B0006,69,1.5406741606295171,39.38159156766375,3.446105572450592,3167.719,0.7569624653118686
B0006,70,1.5253138744624433,39.44712875501599,3.4418152533277144,3159.077999999994,0.7494156650980108
B0006,71,1.5301570318067428,39.40950590627068,3.445008015985666,3148.829,0.7517952002501654
B0006,72,1.5246566834474087,39.48443326993031,3.441164687975023,3149.094,0.7490927746753414
B0006,73,1.5145492986655427,39.4416762582387,3.443620591429828,3140.547,0.744126824640059
B0006,74,1.509391504602082,39.53866201326228,3.439943269617906,3131.625,0.7415927024943012
B0006,75,1.5039974333050705,39.5867547936938,3.43602719305159,3121.907,0.7389424928579005
B0006,76,1.4935201918040188,39.499752884420865,3.436309312279291,3122.125,0.7337948251946333
B0006,77,1.4876323024497422,39.9686395722832,3.430470227771154,3121.672,0.7309019933714036
B0006,78,1.5302876214401704,40.42668250871336,3.4417311090871063,3120.86,0.7518593614163546
B0006,79,1.5040760088360112,40.02451449021777,3.4355429213552537,3103.828,0.7389810985080334
B0006,80,1.4887593608730894,40.02167483360719,3.4272336842373576,3095.094,0.7314557385723608
B0006,81,1.4782779285546637,40.078211781584145,3.4307536518687556,3095.781,0.7263060118809538
B0006,82,1.478459982215684,40.565789328351094,3.430880434209888,3094.328,0.7263954583009604
B0006,83,1.473214844899973,40.75221353269305,3.431984614031654,3086.531,0.7238184227571322
B0006,84,1.4675164935067897,40.71162611325717,3.426913589626702,3085.625,0.7210187145326269
B0006,85,1.4516292657521335,40.58721297402195,3.4220422356705154,3067.203,0.7132130179126343
B0006,86,1.4519237720967177,40.37035790264624,3.4202687142856667,3058.157,0.7133577144710262
B0006,87,1.4471484694777745,40.667923693760464,3.4248208106770663,3058.812,0.711011517633683
B0006,88,1.4468538105659885,40.990356883952465,3.4234990883192666,3058.578,0.7108667461161282
B0006,89,1.4416741930284678,40.997744028174516,3.4247420964314874,3049.328,0.708321901683239
B0006,90,1.5935866593100128,40.77265883698999,3.450702139255875,3177.219,0.7829593804744059
B0006,91,1.5463902376915637,40.522204934304625,3.4480475429907522,3082.937,0.759770882494014
B0006,92,1.51470559175661,40.57746834859555,3.4399481891896455,3074.266,0.7442036144029749
B0006,93,1.4989786083335404,40.516963879873735,3.434112914501242,3066.0,0.7364766488653811
B0006,94,1.4831110745410492,40.34325381638243,3.4325600940363916,3056.437,0.7286806282628964
B0006,95,1.4729664825468278,40.39341126895154,3.4270614887575657,3048.219,0.7236963976177928
B0006,96,1.4627604396099307,40.46341487442664,3.427340316812041,3039.218,0.7186819749578868
B0006,97,1.4518364681062514,40.5818264138806,3.423482197888437,3039.047,0.7133148203630159
B0006,98,1.4468670644030392,40.61670777074496,3.4220957701069374,3030.375,0.7108732579778997
B0006,99,1.441380399427779,40.631647661681036,3.421883545422636,3021.0,0.7081775553094546
B0006,100,1.431210744960774,40.74323383889164,3.4195777411151886,3021.75,0.7031810109956533
B0006,101,1.4260247179525716,40.81715493531611,3.4175281789596474,3012.265,0.7006330174681323
B0006,102,1.420487649966195,40.72877617289365,3.4197860540725715,3002.641,0.6979125508434085
B0006,103,1.4207006230355006,41.45494452672042,3.4171369298988705,3012.0,0.6980171885557206
B0006,104,1.452255804330839,41.39678877103747,3.4305347141293625,3020.11,0.7135208482113887
B0006,105,1.431557632772571,41.36669473718026,3.4250844180972875,3002.172000000006,0.7033514435633659
B0006,106,1.415015751158943,41.37787352037061,3.4171339862792935,2992.703,0.6952241030736463
B0006,107,1.4097311506517451,41.140956091698214,3.417521467040602,2964.468,0.6926276785146194
B0006,108,1.404917318129309,41.2168813199875,3.4181623236680356,2983.375,0.6902625512041874
B0006,109,1.395164296571563,41.40391881889191,3.420331935905118,2975.297,0.6854707065486149
B0006,110,1.3945343832614077,41.586571331198584,3.4192916311692465,2974.9850000000006,0.6851612181802287
B0006,111,1.3893171179312644,41.43504077863728,3.414352330355796,2966.25,0.6825978766720686
B0006,112,1.3838379472327809,41.37436880579148,3.412701167144591,2956.359,0.6799058560840853
B0006,113,1.3736814238195123,41.66477948989921,3.410409522809144,2956.344,0.674915763306282
B0006,114,1.3786059891863676,41.81816829502593,3.414419320260644,2956.406,0.6773352957654757
B0006,115,1.3737600299108574,41.686647000781186,3.4131710032395315,2947.266,0.6749543839713218
B0006,116,1.3682580583942712,41.565382893773936,3.4107019261975147,2937.984,0.6722511609085237
B0006,117,1.3633024037317505,41.46394809540406,3.4089059214760367,2929.125,0.6698163536881292
B0006,118,1.3580966140172601,41.6123634180086,3.4134080258317576,2928.454,0.6672586503678076
B0006,119,1.353269090999531,42.0075404495327,3.411221044859532,2929.375,0.6648867966571198
B0006,120,1.3841605738237488,41.61679232360952,3.4155210852213678,2946.031,0.6800643686533974
B0006,121,1.4051467790651473,41.80245062827161,3.4229838362549794,2955.438,0.6903752897183545
B0006,122,1.378719022627353,41.653004783464006,3.414757022019347,2937.625,0.6773908312410081
B0006,123,1.3682657783199066,41.36061809844917,3.41435871627236,2929.078,0.6722549538545536
B0006,124,1.3573151296618016,41.42815616511055,3.4091886698418046,2918.375,0.6668746922672389
B0006,125,1.3524934638801596,41.343265645039,3.411930366643558,2919.812,0.6645057163278422
B0006,126,1.3474099151661236,41.38118673567723,3.4094417183837504,2900.422,0.6620080723318286
B0006,127,1.3370075130842318,41.378450473707446,3.4081896097479882,2901.375,0.656897174696045
B0006,128,1.3312352966718526,41.306600641009794,3.40737851449911,2901.187,0.6540611751852576
B0006,129,1.3259303781727643,41.204081036719124,3.4085862639015,2891.64,0.6514547680110712
B0006,130,1.321578743867529,41.32955629442644,3.404843616147767,2882.906,0.6493167274597319
B0006,131,1.321225074066109,41.300370296451625,3.4081057374178703,2883.265,0.6491429627717592
B0006,132,1.3156485301862682,41.243646229563595,3.4091728540380735,2882.969,0.6464031008911139
B0006,133,1.3209025697502388,41.36464929786556,3.4110817622184233,2891.656,0.648984510278524
B0006,134,1.3474328767273906,40.89285784811417,3.4167486246717154,2901.25,0.6620193537828117
B0006,135,1.3260128072353616,40.652964511118334,3.4169689184247174,2891.703,0.6514952669744675
B0006,136,1.3101186784831063,40.58410707337388,3.4105763913818787,2883.016,0.6436861797633369
B0006,137,1.30521620229393,40.322783635307104,3.4113335283009314,2873.453,0.6412775001365069
B0006,138,1.3004061951355774,40.78032921971219,3.4081283345557187,2874.031,0.6389142523000749
B0006,139,1.300235735841116,40.85731522464202,3.4125732422699135,2874.234,0.6388305024124815
B0006,140,1.2895066722480755,40.74860220857894,3.407693686560286,2864.984,0.6335591097744968
B0006,141,1.279253057384795,40.472276230208436,3.4073499608041957,2855.093,0.6285213141239901
B0006,142,1.2792078171714618,40.28187574900838,3.409292163767801,2855.625,0.6284990867482796
B0006,143,1.274036760902923,40.637565231244686,3.4095492354804775,2855.594,0.6259584486293798
B0006,144,1.2741273923001468,40.64243349478575,3.410318915287339,2847.437,0.6260029775555019
B0006,145,1.2637639426440779,40.38713367022122,3.409269478846637,2847.36,0.6209112179860495
B0006,146,1.2581373688955233,40.15316398972329,3.4094374435069095,2837.328,0.618146775481072
B0006,147,1.253259864055301,40.26211669866818,3.403885091976961,2837.281,0.6157503647520722
B0006,148,1.2532313315493426,40.65437976632703,3.4065929107527846,2838.515,0.6157363461901961
B0006,149,1.2480874960313577,40.41021687551566,3.4095930016592684,2828.328,0.613209082142838
B0006,150,1.2534354284944844,40.49521984011741,3.409409922814414,2838.265,0.6158366228941904
B0006,151,1.2898048773266901,41.357879741754175,3.4195489282896943,2864.547,0.6337056235911395
B0006,152,1.2635402021758835,41.37902988743146,3.4151799904187996,2846.39,0.620801290046241
B0006,153,1.2479761706842853,41.20920760771975,3.4154594925159083,2837.969,0.6131543858862738
B0006,154,1.2321202877943334,41.20630554355683,3.4130336456755868,2838.156,0.6053640895934027
B0006,155,1.2271137666213534,41.28239317323536,3.4094524356574096,2829.843,0.6029042906907026
B0006,156,1.2217397581377356,41.1595683576961,3.4138496008165014,2829.625,0.6002639382954212
B0006,157,1.211102678915174,41.230427315370186,3.410900672125043,2819.437,0.5950377393250057
B0006,158,1.2056159765131735,41.21487873613708,3.4105744140130074,2819.579,0.5923420182680926
B0006,159,1.2008936262717274,41.27439823262361,3.4096514247359915,2810.672,0.5900218379391315
B0006,160,1.1905903985558335,41.237668013317766,3.4128578373442537,2811.485,0.5849596665522201
B0006,161,1.185179251041941,41.24068073261839,3.413450901705652,2802.422,0.5823010670462684
B0006,162,1.1796706818144624,41.28133907077437,3.414388187503409,2801.625,0.5795946024028492
B0006,163,1.1745952836753915,41.28338645880181,3.412419038813061,2802.031,0.5771009629390571
B0006,164,1.15381833159625,41.149193043289586,3.4148103057455175,2793.39,0.5668928519254556
B0006,165,1.1644009557372264,41.26268252018065,3.4166177332601,2793.39,0.5720922960804411
B0006,166,1.1587974947916069,41.45791806300034,3.4121341541171764,2792.485,0.5693392093343496
B0006,167,1.1749748834769171,41.11666214070682,3.419700177568569,2802.016,0.5772874675283711
B0006,168,1.1856752327929356,41.36263766174168,3.4234687742187893,2820.39,0.582544752296905
